,Convective Available Potential Energy,K index,Cross totals index,Vertical totals index,Lifted index,Showalter index,waktu,hujan,petir,hujan 6 jam
2114,521.24,26.7,20.1,21.3,-1.14,1.11,2018-11-23 00:00:00,1.0,1.0,0.0
2115,521.24,26.7,20.1,21.3,-1.14,1.11,2018-11-23 12:00:00,0.0,0.0,0.0
2116,22.29,28.5,15.7,23.7,0.09,4.06,2018-11-24 00:00:00,1.0,1.0,0.0
2117,22.29,28.5,15.7,23.7,0.09,4.06,2018-11-24 12:00:00,0.0,0.0,0.0
2118,1526.7,41.6,24.5,24.7,-4.7,-3.79,2018-11-25 00:00:00,1.0,0.0,0.0
2119,1526.7,41.6,24.5,24.7,-4.7,-3.79,2018-11-25 12:00:00,0.0,0.0,0.0
2120,0.0,32.0,18.5,24.5,0.5,1.75,2018-11-26 00:00:00,1.0,0.0,0.0
2121,0.0,32.0,18.5,24.5,0.5,1.75,2018-11-26 12:00:00,1.0,0.0,0.0
2122,187.22,30.1,17.5,24.5,-1.34,2.47,2018-11-27 00:00:00,0.0,0.0,0.0
2123,187.22,30.1,17.5,24.5,-1.34,2.47,2018-11-27 12:00:00,0.0,0.0,0.0
2124,685.57,29.3,17.7,23.7,-1.78,2.38,2018-11-28 00:00:00,0.0,0.0,0.0
2125,685.57,29.3,17.7,23.7,-1.78,2.38,2018-11-28 12:00:00,1.0,0.0,0.0
2126,31.81,,,,,,2018-11-29 00:00:00,1.0,1.0,0.0
2127,31.81,,,,,,2018-11-29 12:00:00,0.0,0.0,0.0
2128,12.7,,,,,,2018-11-30 00:00:00,1.0,1.0,0.0
2129,12.7,,,,,,2018-11-30 12:00:00,1.0,0.0,0.0
2130,57.2,34.4,20.4,22.5,-0.64,0.42,2018-12-01 00:00:00,1.0,0.0,0.0
2131,57.2,34.4,20.4,22.5,-0.64,0.42,2018-12-01 12:00:00,1.0,1.0,1.0
2132,165.52,34.52,19.86,22.33,-0.89,0.96,2018-12-02 00:00:00,0.0,0.0,0.0
2133,165.52,34.52,19.86,22.33,-0.89,0.96,2018-12-02 12:00:00,0.0,0.0,0.0
2134,96.8,30.2,17.8,22.5,0.2,2.47,2018-12-03 00:00:00,1.0,1.0,0.0
2135,96.8,30.2,17.8,22.5,0.2,2.47,2018-12-03 12:00:00,0.0,0.0,0.0
2136,0.0,28.9,19.5,23.1,1.26,0.83,2018-12-04 00:00:00,1.0,1.0,0.0
2137,0.0,28.9,19.5,23.1,1.26,0.83,2018-12-04 12:00:00,0.0,0.0,0.0
2138,84.44,32.1,19.3,24.3,-1.15,0.78,2018-12-05 00:00:00,0.0,1.0,0.0
2139,84.44,32.1,19.3,24.3,-1.15,0.78,2018-12-05 12:00:00,0.0,0.0,0.0
2140,279.64,33.4,20.8,24.1,-2.17,-0.55,2018-12-06 00:00:00,0.0,1.0,0.0
2141,279.64,33.4,20.8,24.1,-2.17,-0.55,2018-12-06 12:00:00,0.0,1.0,0.0
2142,379.15,27.5,18.9,24.9,-1.94,0.78,2018-12-07 00:00:00,1.0,1.0,0.0
2143,379.15,27.5,18.9,24.9,-1.94,0.78,2018-12-07 12:00:00,1.0,0.0,0.0
2144,510.97,26.9,20.3,23.7,-2.31,-0.05,2018-12-08 00:00:00,1.0,0.0,0.0
2145,510.97,26.9,20.3,23.7,-2.31,-0.05,2018-12-08 12:00:00,1.0,1.0,1.0
2146,491.92,31.5,21.3,24.1,-2.67,-0.86,2018-12-09 00:00:00,1.0,1.0,0.0
2147,491.92,31.5,21.3,24.1,-2.67,-0.86,2018-12-09 12:00:00,0.0,0.0,0.0
2148,313.16,27.5,19.1,24.1,-1.13,0.74,2018-12-10 00:00:00,1.0,1.0,0.0
2149,313.16,27.5,19.1,24.1,-1.13,0.74,2018-12-10 12:00:00,1.0,1.0,1.0
2150,453.22,28.4,19.6,21.7,-0.88,1.04,2018-12-11 00:00:00,1.0,1.0,0.0
2151,453.22,28.4,19.6,21.7,-0.88,1.04,2018-12-11 12:00:00,1.0,1.0,1.0
2152,332.13,33.0,19.5,21.9,-0.8,1.13,2018-12-12 00:00:00,1.0,1.0,1.0
2153,332.13,33.0,19.5,21.9,-0.8,1.13,2018-12-12 12:00:00,1.0,0.0,0.0
2154,157.03,33.4,19.5,23.5,-1.33,0.81,2018-12-13 00:00:00,1.0,1.0,1.0
2155,157.03,33.4,19.5,23.5,-1.33,0.81,2018-12-13 12:00:00,1.0,0.0,0.0
2156,47.44,33.0,19.1,24.1,-0.65,1.07,2018-12-14 00:00:00,0.0,0.0,0.0
2157,47.44,33.0,19.1,24.1,-0.65,1.07,2018-12-14 12:00:00,1.0,0.0,0.0
2158,124.34,32.0,18.4,22.5,-0.35,1.91,2018-12-15 00:00:00,1.0,0.0,0.0
2159,124.34,32.0,18.4,22.5,-0.35,1.91,2018-12-15 12:00:00,1.0,1.0,1.0
2160,18.3,32.7,19.3,23.1,-0.2,1.02,2018-12-16 00:00:00,1.0,1.0,0.0
2161,18.3,32.7,19.3,23.1,-0.2,1.02,2018-12-16 12:00:00,0.0,0.0,0.0
2162,171.02,30.8,19.8,23.7,-1.92,0.69,2018-12-17 00:00:00,1.0,0.0,0.0
2163,171.02,30.8,19.8,23.7,-1.92,0.69,2018-12-17 12:00:00,1.0,1.0,1.0
2164,3.31,34.6,19.8,22.9,0.63,0.73,2018-12-18 00:00:00,0.0,1.0,0.0
2165,3.31,34.6,19.8,22.9,0.63,0.73,2018-12-18 12:00:00,1.0,1.0,0.0
2166,,,,,,,2018-12-19 00:00:00,1.0,1.0,1.0
2167,,,,,,,2018-12-19 12:00:00,0.0,0.0,0.0
2168,697.51,34.9,19.8,23.3,-2.6,0.71,2018-12-20 00:00:00,0.0,0.0,0.0
2169,697.51,34.9,19.8,23.3,-2.6,0.71,2018-12-20 12:00:00,1.0,1.0,1.0
2170,434.59,35.7,19.2,21.7,-0.68,1.52,2018-12-21 00:00:00,1.0,1.0,0.0
2171,434.59,35.7,19.2,21.7,-0.68,1.52,2018-12-21 12:00:00,1.0,1.0,1.0
2172,175.56,33.1,20.2,22.5,-0.4,0.43,2018-12-22 00:00:00,1.0,1.0,0.0
2173,175.56,33.1,20.2,22.5,-0.4,0.43,2018-12-22 12:00:00,1.0,0.0,0.0
2174,70.83,31.3,20.1,21.9,-0.04,0.82,2018-12-23 00:00:00,1.0,0.0,0.0
2175,70.83,31.3,20.1,21.9,-0.04,0.82,2018-12-23 12:00:00,1.0,0.0,0.0
2176,52.05,37.9,20.6,22.7,0.15,0.04,2018-12-24 00:00:00,1.0,0.0,0.0
2177,52.05,37.9,20.6,22.7,0.15,0.04,2018-12-24 12:00:00,1.0,0.0,0.0
2178,182.92,35.5,21.6,24.1,-2.61,-0.97,2018-12-25 00:00:00,0.0,0.0,0.0
2179,182.92,35.5,21.6,24.1,-2.61,-0.97,2018-12-25 12:00:00,0.0,0.0,0.0
2180,637.12,37.9,22.2,23.5,-3.26,-1.18,2018-12-26 00:00:00,1.0,1.0,1.0
2181,637.12,37.9,22.2,23.5,-3.26,-1.18,2018-12-26 12:00:00,0.0,0.0,0.0
2182,128.14,33.9,20.4,21.3,-0.24,0.71,2018-12-27 00:00:00,1.0,0.0,0.0
2183,128.14,33.9,20.4,21.3,-0.24,0.71,2018-12-27 12:00:00,1.0,1.0,1.0
2184,215.22,37.4,21.2,21.3,-0.86,0.19,2018-12-28 00:00:00,1.0,0.0,0.0
2185,215.22,37.4,21.2,21.3,-0.86,0.19,2018-12-28 12:00:00,1.0,1.0,0.0
2186,6.96,35.7,21.3,21.7,1.07,-0.1,2018-12-29 00:00:00,1.0,1.0,0.0
2187,6.96,35.7,21.3,21.7,1.07,-0.1,2018-12-29 12:00:00,1.0,0.0,0.0
2188,69.22,27.0,20.0,23.5,-0.6,0.51,2018-12-30 00:00:00,0.0,0.0,0.0
2189,69.22,27.0,20.0,23.5,-0.6,0.51,2018-12-30 12:00:00,1.0,1.0,1.0
2190,145.27,36.4,20.8,23.5,-1.83,0.01,2018-12-31 00:00:00,1.0,1.0,1.0
2191,145.27,36.4,20.8,23.5,-1.83,0.01,2018-12-31 12:00:00,1.0,1.0,0.0
