,Convective Available Potential Energy,K index,Cross totals index,Vertical totals index,Lifted index,Showalter index,waktu,hujan,petir,hujan 6 jam,selisih 1000,selisih 850,selisih 700,selisih 500
739,712.02,37.2,21.1,22.3,-2.43,-0.28,2017-01-04 12:00:00,1.0,0.0,0.0,1.8000000000000007,1.1999999999999993,1.2999999999999998,0.7999999999999998
740,1689.12,31.4,19.8,22.1,-3.59,0.93,2017-01-05 00:00:00,1.0,1.0,1.0,2.099999999999998,2.3000000000000007,6.0,0.7000000000000002
741,1689.12,31.4,19.8,22.1,-3.59,0.93,2017-01-05 12:00:00,0.0,0.0,0.0,2.099999999999998,2.3000000000000007,6.0,0.7000000000000002
742,982.99,39.2,22.7,22.9,-3.28,-1.7,2017-01-06 00:00:00,1.0,1.0,0.0,1.5999999999999979,0.1999999999999993,0.5,3.5999999999999996
743,982.99,39.2,22.7,22.9,-3.28,-1.7,2017-01-06 12:00:00,0.0,0.0,0.0,1.5999999999999979,0.1999999999999993,0.5,3.5999999999999996
744,906.97,33.0,20.4,22.5,-2.41,0.33,2017-01-07 00:00:00,1.0,1.0,1.0,2.8999999999999986,2.1000000000000014,5.0,3.0
745,906.97,33.0,20.4,22.5,-2.41,0.33,2017-01-07 12:00:00,1.0,1.0,1.0,2.8999999999999986,2.1000000000000014,5.0,3.0
746,1306.82,31.4,20.8,23.1,-3.46,-0.07,2017-01-08 00:00:00,1.0,0.0,0.0,1.1000000000000014,2.3000000000000007,7.0,3.3000000000000007
747,1306.82,31.4,20.8,23.1,-3.46,-0.07,2017-01-08 12:00:00,0.0,0.0,0.0,1.1000000000000014,2.3000000000000007,7.0,3.3000000000000007
748,1185.8,30.8,18.6,23.3,-3.12,1.76,2017-01-09 00:00:00,0.0,0.0,0.0,3.200000000000003,4.699999999999999,6.0,4.800000000000001
749,1185.8,30.8,18.6,23.3,-3.12,1.76,2017-01-09 12:00:00,0.0,0.0,0.0,3.200000000000003,4.699999999999999,6.0,4.800000000000001
750,19.42,33.5,18.7,23.7,0.03,1.38,2017-01-10 00:00:00,0.0,0.0,0.0,4.800000000000001,5.0,4.0,-15.8
751,19.42,33.5,18.7,23.7,0.03,1.38,2017-01-10 12:00:00,0.0,0.0,0.0,4.800000000000001,5.0,4.0,-15.8
752,355.05,31.2,20.4,23.3,-1.72,0.22,2017-01-11 00:00:00,0.0,0.0,0.0,3.3999999999999986,2.9000000000000004,6.999999999999999,-17.0
753,355.05,31.2,20.4,23.3,-1.72,0.22,2017-01-11 12:00:00,1.0,1.0,0.0,3.3999999999999986,2.9000000000000004,6.999999999999999,-17.0
754,496.68,38.4,22.1,22.7,-2.43,-0.99,2017-01-12 00:00:00,1.0,0.0,0.0,1.3000000000000007,0.6000000000000014,0.5,0.6999999999999993
755,496.68,38.4,22.1,22.7,-2.43,-0.99,2017-01-12 12:00:00,0.0,0.0,0.0,1.3000000000000007,0.6000000000000014,0.5,0.6999999999999993
756,873.72,36.3,21.2,22.3,-2.57,-0.28,2017-01-13 00:00:00,1.0,1.0,1.0,3.3000000000000007,1.0999999999999979,2.0999999999999996,2.6000000000000005
757,873.72,36.3,21.2,22.3,-2.57,-0.28,2017-01-13 12:00:00,1.0,0.0,0.0,3.3000000000000007,1.0999999999999979,2.0999999999999996,2.6000000000000005
758,384.48,30.5,17.9,22.5,-1.34,2.81,2017-01-14 00:00:00,1.0,0.0,0.0,3.6999999999999993,4.599999999999998,4.8,2.2
759,384.48,30.5,17.9,22.5,-1.34,2.81,2017-01-14 12:00:00,0.0,0.0,0.0,3.6999999999999993,4.599999999999998,4.8,2.2
760,493.88,34.1,21.3,23.9,-2.66,-0.58,2017-01-15 00:00:00,1.0,0.0,0.0,4.599999999999998,2.6000000000000014,4.800000000000001,0.6000000000000005
761,493.88,34.1,21.3,23.9,-2.66,-0.58,2017-01-15 12:00:00,1.0,0.0,0.0,4.599999999999998,2.6000000000000014,4.800000000000001,0.6000000000000005
762,718.48,31.3,18.7,23.5,-2.62,1.91,2017-01-16 00:00:00,0.0,0.0,0.0,4.399999999999999,4.800000000000001,5.000000000000001,1.2999999999999998
763,718.48,31.3,18.7,23.5,-2.62,1.91,2017-01-16 12:00:00,0.0,0.0,0.0,4.399999999999999,4.800000000000001,5.000000000000001,1.2999999999999998
764,212.64,31.7,18.8,22.9,-1.01,1.86,2017-01-17 00:00:00,1.0,0.0,0.0,5.0,4.100000000000001,4.699999999999999,-15.399999999999999
765,212.64,31.7,18.8,22.9,-1.01,1.86,2017-01-17 12:00:00,1.0,1.0,0.0,5.0,4.100000000000001,4.699999999999999,-15.399999999999999
766,106.06,34.0,19.9,24.5,-1.88,0.72,2017-01-18 00:00:00,0.0,0.0,0.0,4.100000000000001,4.600000000000001,3.5,0.0
767,106.06,34.0,19.9,24.5,-1.88,0.72,2017-01-18 12:00:00,0.0,0.0,0.0,4.100000000000001,4.600000000000001,3.5,0.0
768,18.88,31.9,18.8,22.3,0.53,1.89,2017-01-19 00:00:00,0.0,0.0,0.0,6.0,3.5000000000000018,4.5,-15.399999999999999
769,18.88,31.9,18.8,22.3,0.53,1.89,2017-01-19 12:00:00,0.0,0.0,0.0,6.0,3.5000000000000018,4.5,-15.399999999999999
770,520.52,32.5,18.8,23.5,-1.73,1.56,2017-01-20 00:00:00,0.0,0.0,0.0,4.699999999999999,4.699999999999999,4.5,-19.6
771,520.52,32.5,18.8,23.5,-1.73,1.56,2017-01-20 12:00:00,1.0,0.0,0.0,4.699999999999999,4.699999999999999,4.5,-19.6
772,451.77,39.2,22.2,22.9,-1.9,-1.19,2017-01-21 00:00:00,1.0,0.0,0.0,1.0,0.6999999999999993,0.0,1.2999999999999998
773,451.77,39.2,22.2,22.9,-1.9,-1.19,2017-01-21 12:00:00,0.0,0.0,0.0,1.0,0.6999999999999993,0.0,1.2999999999999998
774,401.28,33.4,20.2,22.9,-1.85,0.61,2017-01-22 00:00:00,1.0,1.0,0.0,3.799999999999997,2.6999999999999993,4.199999999999999,1.7999999999999998
775,401.28,33.4,20.2,22.9,-1.85,0.61,2017-01-22 12:00:00,1.0,0.0,0.0,3.799999999999997,2.6999999999999993,4.199999999999999,1.7999999999999998
776,479.47,34.3,20.9,21.3,-1.48,0.4,2017-01-23 00:00:00,1.0,0.0,0.0,2.3000000000000007,0.3999999999999986,3.0,1.7999999999999998
777,479.47,34.3,20.9,21.3,-1.48,0.4,2017-01-23 12:00:00,1.0,1.0,1.0,2.3000000000000007,0.3999999999999986,3.0,1.7999999999999998
778,574.01,30.9,20.3,22.7,-1.7,0.42,2017-01-24 00:00:00,0.0,0.0,0.0,3.0,2.400000000000002,7.0,3.0999999999999996
779,574.01,30.9,20.3,22.7,-1.7,0.42,2017-01-24 12:00:00,1.0,1.0,0.0,3.0,2.400000000000002,7.0,3.0999999999999996
780,454.63,34.6,20.0,22.3,-1.51,0.82,2017-01-25 00:00:00,1.0,0.0,0.0,4.199999999999999,2.299999999999999,2.8000000000000007,2.8999999999999995
781,454.63,34.6,20.0,22.3,-1.51,0.82,2017-01-25 12:00:00,1.0,0.0,0.0,4.199999999999999,2.299999999999999,2.8000000000000007,2.8999999999999995
782,32.98,34.9,20.8,21.1,0.61,0.3,2017-01-26 00:00:00,1.0,0.0,0.0,0.8000000000000007,0.3000000000000007,2.700000000000001,1.7999999999999998
783,32.98,34.9,20.8,21.1,0.61,0.3,2017-01-26 12:00:00,1.0,0.0,0.0,0.8000000000000007,0.3000000000000007,2.700000000000001,1.7999999999999998
784,893.1,36.0,19.8,24.1,-2.56,0.24,2017-01-27 00:00:00,0.0,0.0,0.0,2.3000000000000007,4.300000000000001,2.8000000000000007,0.9000000000000004
785,893.1,36.0,19.8,24.1,-2.56,0.24,2017-01-27 12:00:00,0.0,0.0,0.0,2.3000000000000007,4.300000000000001,2.8000000000000007,0.9000000000000004
786,1235.61,34.4,20.9,23.5,-3.48,-0.45,2017-01-28 00:00:00,0.0,0.0,0.0,3.8000000000000007,2.5999999999999996,4.699999999999999,2.8999999999999995
787,1235.61,34.4,20.9,23.5,-3.48,-0.45,2017-01-28 12:00:00,1.0,0.0,0.0,3.8000000000000007,2.5999999999999996,4.699999999999999,2.8999999999999995
788,124.09,36.3,20.2,20.5,0.45,1.2,2017-01-29 00:00:00,1.0,0.0,0.0,0.8000000000000007,0.29999999999999893,0.09999999999999964,0.10000000000000053
789,124.09,36.3,20.2,20.5,0.45,1.2,2017-01-29 12:00:00,1.0,0.0,0.0,0.8000000000000007,0.29999999999999893,0.09999999999999964,0.10000000000000053
790,88.06,36.0,19.8,20.1,0.12,1.6,2017-01-30 00:00:00,1.0,0.0,0.0,0.3000000000000007,0.29999999999999893,0.0,0.0
791,88.06,36.0,19.8,20.1,0.12,1.6,2017-01-30 12:00:00,1.0,0.0,0.0,0.3000000000000007,0.29999999999999893,0.0,0.0
792,301.87,36.6,21.6,21.7,-0.9,-0.6,2017-01-31 00:00:00,1.0,0.0,0.0,1.1000000000000014,0.10000000000000142,2.0,0.7999999999999998
793,301.87,36.6,21.6,21.7,-0.9,-0.6,2017-01-31 12:00:00,1.0,0.0,0.0,1.1000000000000014,0.10000000000000142,2.0,0.7999999999999998
794,351.73,36.3,20.4,22.3,-1.57,0.61,2017-02-01 00:00:00,1.0,0.0,0.0,0.7999999999999972,1.9000000000000004,1.0999999999999996,0.2999999999999998
795,351.73,36.3,20.4,22.3,-1.57,0.61,2017-02-01 12:00:00,1.0,0.0,0.0,0.7999999999999972,1.9000000000000004,1.0999999999999996,0.2999999999999998
796,31.52,36.3,21.0,21.1,0.58,0.09,2017-02-02 00:00:00,1.0,0.0,0.0,0.8000000000000007,0.10000000000000142,1.5,0.0
797,31.52,36.3,21.0,21.1,0.58,0.09,2017-02-02 12:00:00,1.0,0.0,0.0,0.8000000000000007,0.10000000000000142,1.5,0.0
798,516.26,35.4,20.2,21.1,-1.5,1.01,2017-02-03 00:00:00,1.0,0.0,0.0,4.800000000000001,0.9000000000000021,1.3999999999999995,2.8
799,516.26,35.4,20.2,21.1,-1.5,1.01,2017-02-03 12:00:00,1.0,0.0,0.0,4.800000000000001,0.9000000000000021,1.3999999999999995,2.8
800,1012.69,32.5,19.0,22.5,-2.65,1.78,2017-02-04 00:00:00,1.0,0.0,0.0,2.3000000000000007,3.4999999999999982,3.8999999999999995,3.0
801,1012.69,32.5,19.0,22.5,-2.65,1.78,2017-02-04 12:00:00,1.0,1.0,1.0,2.3000000000000007,3.4999999999999982,3.8999999999999995,3.0
802,2124.42,33.1,18.4,21.1,-2.68,2.23,2017-02-05 00:00:00,0.0,0.0,0.0,1.8999999999999986,2.700000000000001,3.0999999999999996,-15.600000000000001
803,2124.42,33.1,18.4,21.1,-2.68,2.23,2017-02-05 12:00:00,0.0,0.0,0.0,1.8999999999999986,2.700000000000001,3.0999999999999996,-15.600000000000001
804,,,,,,,2017-02-06 00:00:00,0.0,0.0,0.0,,,,
805,,,,,,,2017-02-06 12:00:00,1.0,1.0,0.0,,,,
806,428.74,33.7,18.8,21.3,-0.47,1.74,2017-02-07 00:00:00,0.0,0.0,0.0,0.9000000000000021,2.5,3.1000000000000005,3.9000000000000004
807,428.74,33.7,18.8,21.3,-0.47,1.74,2017-02-07 12:00:00,0.0,0.0,0.0,0.9000000000000021,2.5,3.1000000000000005,3.9000000000000004
808,2074.29,36.1,18.6,21.3,-2.96,2.12,2017-02-08 00:00:00,1.0,0.0,0.0,2.3999999999999986,2.700000000000001,0.09999999999999964,4.999999999999999
809,2074.29,36.1,18.6,21.3,-2.96,2.12,2017-02-08 12:00:00,1.0,1.0,0.0,2.3999999999999986,2.700000000000001,0.09999999999999964,4.999999999999999
810,101.27,31.3,18.4,21.1,1.09,2.41,2017-02-09 00:00:00,0.0,0.0,0.0,2.8000000000000007,2.6999999999999993,4.5,-15.399999999999999
811,101.27,31.3,18.4,21.1,1.09,2.41,2017-02-09 12:00:00,0.0,0.0,0.0,2.8000000000000007,2.6999999999999993,4.5,-15.399999999999999
812,580.44,33.6,19.3,22.5,-1.14,1.31,2017-02-10 00:00:00,1.0,1.0,0.0,5.0,3.200000000000001,3.499999999999999,-16.4
813,580.44,33.6,19.3,22.5,-1.14,1.31,2017-02-10 12:00:00,1.0,0.0,0.0,5.0,3.200000000000001,3.499999999999999,-16.4
814,181.39,37.3,19.5,22.9,-0.18,1.02,2017-02-11 00:00:00,1.0,0.0,0.0,7.0,3.4000000000000004,0.20000000000000107,-17.8
815,181.39,37.3,19.5,22.9,-0.18,1.02,2017-02-11 12:00:00,0.0,0.0,0.0,7.0,3.4000000000000004,0.20000000000000107,-17.8
816,520.59,36.0,21.6,24.9,-3.36,-0.99,2017-02-12 00:00:00,1.0,0.0,0.0,2.6999999999999993,3.3000000000000007,3.4000000000000004,-18.6
817,520.59,36.0,21.6,24.9,-3.36,-0.99,2017-02-12 12:00:00,0.0,0.0,0.0,2.6999999999999993,3.3000000000000007,3.4000000000000004,-18.6
818,174.22,35.0,20.6,23.5,-1.67,0.29,2017-02-13 00:00:00,1.0,0.0,0.0,6.0,2.8999999999999986,2.8000000000000007,1.7000000000000002
819,174.22,35.0,20.6,23.5,-1.67,0.29,2017-02-13 12:00:00,0.0,0.0,,6.0,2.8999999999999986,2.8000000000000007,1.7000000000000002
820,602.3,33.4,19.6,21.7,-1.36,1.5,2017-02-14 00:00:00,1.0,0.0,0.0,4.0,2.1000000000000014,3.0,-18.8
821,602.3,33.4,19.6,21.7,-1.36,1.5,2017-02-14 12:00:00,1.0,0.0,0.0,4.0,2.1000000000000014,3.0,-18.8
822,851.72,34.3,22.3,23.1,-3.13,-1.29,2017-02-15 00:00:00,1.0,0.0,0.0,3.6000000000000014,0.8000000000000007,5.0,2.0
823,851.72,34.3,22.3,23.1,-3.13,-1.29,2017-02-15 12:00:00,1.0,0.0,0.0,3.6000000000000014,0.8000000000000007,5.0,2.0
824,527.68,35.8,20.8,23.5,-2.14,-0.17,2017-02-16 00:00:00,1.0,0.0,0.0,4.599999999999998,2.700000000000001,2.8000000000000007,0.39999999999999947
825,527.68,35.8,20.8,23.5,-2.14,-0.17,2017-02-16 12:00:00,1.0,1.0,0.0,4.599999999999998,2.700000000000001,2.8000000000000007,0.39999999999999947
826,61.01,36.4,20.6,21.5,0.16,0.9,2017-02-17 00:00:00,1.0,0.0,0.0,1.8000000000000007,0.9000000000000004,0.20000000000000018,0.0
827,61.01,36.4,20.6,21.5,0.16,0.9,2017-02-17 12:00:00,0.0,0.0,0.0,1.8000000000000007,0.9000000000000004,0.20000000000000018,0.0
828,123.47,31.2,19.4,23.9,-1.0,1.14,2017-02-18 00:00:00,0.0,0.0,0.0,6.0,4.5,5.999999999999999,3.700000000000001
829,123.47,31.2,19.4,23.9,-1.0,1.14,2017-02-18 12:00:00,0.0,0.0,0.0,6.0,4.5,5.999999999999999,3.700000000000001
830,1240.84,34.5,19.3,25.3,-3.32,0.46,2017-02-19 00:00:00,0.0,1.0,0.0,2.6000000000000014,5.999999999999998,4.2,3.6999999999999993
831,1240.84,34.5,19.3,25.3,-3.32,0.46,2017-02-19 12:00:00,1.0,1.0,1.0,2.6000000000000014,5.999999999999998,4.2,3.6999999999999993
832,409.31,34.1,20.1,25.1,-1.97,-0.1,2017-02-20 00:00:00,1.0,0.0,0.0,4.400000000000002,5.0,5.0,3.200000000000001
833,409.31,34.1,20.1,25.1,-1.97,-0.1,2017-02-20 12:00:00,1.0,0.0,0.0,4.400000000000002,5.0,5.0,3.200000000000001
834,540.97,31.9,20.5,22.5,-1.62,0.32,2017-02-21 00:00:00,0.0,0.0,0.0,4.099999999999998,1.9999999999999982,6.0,2.9000000000000004
835,540.97,31.9,20.5,22.5,-1.62,0.32,2017-02-21 12:00:00,1.0,1.0,1.0,4.099999999999998,1.9999999999999982,6.0,2.9000000000000004
836,206.7,34.8,21.5,23.7,-1.33,-0.77,2017-02-22 00:00:00,1.0,0.0,0.0,1.9000000000000021,2.200000000000001,4.300000000000001,0.10000000000000053
837,206.7,34.8,21.5,23.7,-1.33,-0.77,2017-02-22 12:00:00,0.0,0.0,0.0,1.9000000000000021,2.200000000000001,4.300000000000001,0.10000000000000053
838,287.96,31.8,19.8,23.5,-1.61,0.7,2017-02-23 00:00:00,1.0,1.0,0.0,3.6999999999999993,3.6999999999999993,5.999999999999999,-15.7
839,287.96,31.8,19.8,23.5,-1.61,0.7,2017-02-23 12:00:00,1.0,1.0,1.0,3.6999999999999993,3.6999999999999993,5.999999999999999,-15.7
840,778.6,29.9,20.9,23.1,-2.33,-0.36,2017-02-24 00:00:00,1.0,1.0,0.0,3.0,2.1999999999999993,9.0,-17.2
841,778.6,29.9,20.9,23.1,-2.33,-0.36,2017-02-24 12:00:00,0.0,0.0,0.0,3.0,2.1999999999999993,9.0,-17.2
842,475.3,34.3,19.7,21.9,-1.1,1.12,2017-02-25 00:00:00,1.0,1.0,0.0,2.8000000000000007,2.1999999999999993,2.8000000000000007,-18.0
843,475.3,34.3,19.7,21.9,-1.1,1.12,2017-02-25 12:00:00,1.0,1.0,1.0,2.8000000000000007,2.1999999999999993,2.8000000000000007,-18.0
844,224.5,36.2,20.4,22.7,-1.35,0.79,2017-02-26 00:00:00,1.0,0.0,0.0,1.7000000000000028,2.3000000000000007,0.7999999999999998,0.5
845,224.5,36.2,20.4,22.7,-1.35,0.79,2017-02-26 12:00:00,0.0,0.0,0.0,1.7000000000000028,2.3000000000000007,0.7999999999999998,0.5
846,260.58,30.7,18.9,23.1,-1.1,1.66,2017-02-27 00:00:00,0.0,0.0,0.0,5.0,4.200000000000001,6.0,3.3
847,260.58,30.7,18.9,23.1,-1.1,1.66,2017-02-27 12:00:00,0.0,0.0,0.0,5.0,4.200000000000001,6.0,3.3
848,28.44,31.7,17.1,24.1,0.32,2.79,2017-02-28 00:00:00,0.0,0.0,0.0,5.0,7.0,4.200000000000001,-15.600000000000001
849,28.44,31.7,17.1,24.1,0.32,2.79,2017-02-28 12:00:00,0.0,0.0,0.0,5.0,7.0,4.200000000000001,-15.600000000000001
850,26.72,31.9,18.9,23.1,-0.18,1.66,2017-03-01 00:00:00,0.0,0.0,0.0,4.300000000000001,4.200000000000001,4.800000000000001,-20.6
851,26.72,31.9,18.9,23.1,-0.18,1.66,2017-03-01 12:00:00,0.0,0.0,0.0,4.300000000000001,4.200000000000001,4.800000000000001,-20.6
852,295.28,29.2,20.0,22.9,-2.0,0.89,2017-03-02 00:00:00,1.0,0.0,0.0,2.799999999999997,2.8999999999999986,8.0,-23.4
853,295.28,29.2,20.0,22.9,-2.0,0.89,2017-03-02 12:00:00,1.0,0.0,0.0,2.799999999999997,2.8999999999999986,8.0,-23.4
854,69.11,30.9,20.3,23.5,-0.62,0.4,2017-03-03 00:00:00,1.0,0.0,0.0,1.8999999999999986,3.200000000000001,7.0,-21.8
855,69.11,30.9,20.3,23.5,-0.62,0.4,2017-03-03 12:00:00,0.0,0.0,0.0,1.8999999999999986,3.200000000000001,7.0,-21.8
856,223.75,36.0,19.2,22.5,-0.78,1.5,2017-03-04 00:00:00,0.0,0.0,0.0,3.5,3.3000000000000007,0.7999999999999998,3.5
857,223.75,36.0,19.2,22.5,-0.78,1.5,2017-03-04 12:00:00,1.0,0.0,0.0,3.5,3.3000000000000007,0.7999999999999998,3.5
858,312.2,35.7,21.5,23.7,-2.41,-0.68,2017-03-05 00:00:00,1.0,1.0,1.0,2.3999999999999986,2.1999999999999993,3.200000000000001,1.4000000000000004
859,312.2,35.7,21.5,23.7,-2.41,-0.68,2017-03-05 12:00:00,1.0,0.0,0.0,2.3999999999999986,2.1999999999999993,3.200000000000001,1.4000000000000004
860,292.7,30.8,19.0,22.1,-0.98,1.62,2017-03-06 00:00:00,1.0,0.0,0.0,3.1999999999999993,3.1000000000000014,5.999999999999999,-16.6
861,292.7,30.8,19.0,22.1,-0.98,1.62,2017-03-06 12:00:00,0.0,0.0,0.0,3.1999999999999993,3.1000000000000014,5.999999999999999,-16.6
862,894.21,39.7,22.7,24.1,-4.25,-1.78,2017-03-07 00:00:00,1.0,1.0,1.0,0.6999999999999993,1.3999999999999986,0.1999999999999993,-18.8
863,894.21,39.7,22.7,24.1,-4.25,-1.78,2017-03-07 12:00:00,1.0,0.0,0.0,0.6999999999999993,1.3999999999999986,0.1999999999999993,-18.8
864,366.84,33.6,19.9,21.1,-1.44,1.7,2017-03-08 00:00:00,1.0,0.0,0.0,1.6000000000000014,1.200000000000001,2.0999999999999996,0.7999999999999998
865,366.84,33.6,19.9,21.1,-1.44,1.7,2017-03-08 12:00:00,1.0,0.0,0.0,1.6000000000000014,1.200000000000001,2.0999999999999996,0.7999999999999998
866,172.48,28.9,18.7,21.9,-0.08,2.18,2017-03-09 00:00:00,1.0,0.0,0.0,4.599999999999998,3.1999999999999993,7.0,3.3
867,172.48,28.9,18.7,21.9,-0.08,2.18,2017-03-09 12:00:00,0.0,0.0,0.0,4.599999999999998,3.1999999999999993,7.0,3.3
868,8.09,27.8,20.6,23.3,-0.31,0.3,2017-03-10 00:00:00,0.0,0.0,0.0,7.0,2.6999999999999993,10.0,-18.2
869,8.09,27.8,20.6,23.3,-0.31,0.3,2017-03-10 12:00:00,0.0,0.0,0.0,7.0,2.6999999999999993,10.0,-18.2
870,123.68,29.7,17.7,23.7,-0.84,2.63,2017-03-11 00:00:00,0.0,0.0,0.0,6.0,6.0,6.0,1.7000000000000002
871,123.68,29.7,17.7,23.7,-0.84,2.63,2017-03-11 12:00:00,0.0,0.0,0.0,6.0,6.0,6.0,1.7000000000000002
872,429.97,30.8,16.9,23.9,-1.88,3.38,2017-03-12 00:00:00,0.0,0.0,0.0,4.700000000000003,7.0,3.9000000000000004,2.5
873,429.97,30.8,16.9,23.9,-1.88,3.38,2017-03-12 12:00:00,0.0,0.0,0.0,4.700000000000003,7.0,3.9000000000000004,2.5
874,632.02,33.8,18.8,23.5,-2.02,1.64,2017-03-13 00:00:00,1.0,1.0,0.0,3.0,4.699999999999999,3.000000000000001,3.8000000000000007
875,632.02,33.8,18.8,23.5,-2.02,1.64,2017-03-13 12:00:00,0.0,0.0,0.0,3.0,4.699999999999999,3.000000000000001,3.8000000000000007
876,3.35,32.8,19.2,23.1,-0.01,1.47,2017-03-14 00:00:00,1.0,0.0,0.0,4.600000000000001,3.900000000000002,3.999999999999999,-15.6
877,3.35,32.8,19.2,23.1,-0.01,1.47,2017-03-14 12:00:00,0.0,0.0,0.0,4.600000000000001,3.900000000000002,3.999999999999999,-15.6
878,113.01,32.4,20.2,23.3,-0.94,0.69,2017-03-15 00:00:00,0.0,0.0,0.0,4.5,3.0999999999999996,4.999999999999999,1.6000000000000005
879,113.01,32.4,20.2,23.3,-0.94,0.69,2017-03-15 12:00:00,1.0,0.0,0.0,4.5,3.0999999999999996,4.999999999999999,1.6000000000000005
880,666.36,32.8,20.0,23.7,-2.35,0.77,2017-03-16 00:00:00,0.0,0.0,0.0,4.899999999999999,3.6999999999999993,4.6,1.4000000000000004
881,666.36,32.8,20.0,23.7,-2.35,0.77,2017-03-16 12:00:00,0.0,0.0,0.0,4.899999999999999,3.6999999999999993,4.6,1.4000000000000004
882,186.89,32.1,17.7,25.7,-1.48,1.84,2017-03-17 00:00:00,0.0,0.0,0.0,6.0,7.999999999999998,5.0,2.7
883,186.89,32.1,17.7,25.7,-1.48,1.84,2017-03-17 12:00:00,0.0,0.0,0.0,6.0,7.999999999999998,5.0,2.7
884,47.72,30.8,17.6,22.3,0.83,2.76,2017-03-18 00:00:00,0.0,0.0,0.0,6.0,4.699999999999999,5.000000000000001,-19.2
885,47.72,30.8,17.6,22.3,0.83,2.76,2017-03-18 12:00:00,1.0,0.0,0.0,6.0,4.699999999999999,5.000000000000001,-19.2
886,916.58,36.3,20.4,23.7,-3.26,0.21,2017-03-19 00:00:00,1.0,1.0,0.0,1.9000000000000021,3.3000000000000007,1.9000000000000004,0.1999999999999993
887,916.58,36.3,20.4,23.7,-3.26,0.21,2017-03-19 12:00:00,1.0,0.0,0.0,1.9000000000000021,3.3000000000000007,1.9000000000000004,0.1999999999999993
888,1481.2,33.0,21.2,23.9,-4.22,-0.57,2017-03-20 00:00:00,0.0,1.0,1.0,3.3999999999999986,2.700000000000001,6.0,1.4000000000000004
889,1481.2,33.0,21.2,23.9,-4.22,-0.57,2017-03-20 12:00:00,1.0,1.0,0.0,3.3999999999999986,2.700000000000001,6.0,1.4000000000000004
890,294.25,36.0,21.8,23.1,-2.09,-0.88,2017-03-21 00:00:00,1.0,0.0,0.0,1.4000000000000021,1.299999999999999,3.0,0.09999999999999964
891,294.25,36.0,21.8,23.1,-2.09,-0.88,2017-03-21 12:00:00,1.0,0.0,0.0,1.4000000000000021,1.299999999999999,3.0,0.09999999999999964
892,117.88,25.3,17.3,25.3,-1.39,2.38,2017-03-22 00:00:00,0.0,0.0,0.0,5.0,8.0,11.0,0.0
893,117.88,25.3,17.3,25.3,-1.39,2.38,2017-03-22 12:00:00,0.0,0.0,0.0,5.0,8.0,11.0,0.0
894,96.12,22.7,17.7,25.7,-1.79,1.98,2017-03-23 00:00:00,0.0,0.0,0.0,5.0,8.0,14.0,0.39999999999999947
895,96.12,22.7,17.7,25.7,-1.79,1.98,2017-03-23 12:00:00,0.0,0.0,0.0,5.0,8.0,14.0,0.39999999999999947
896,9.1,31.1,17.9,23.9,-0.23,2.35,2017-03-24 00:00:00,0.0,0.0,0.0,6.0,6.0,5.0,3.499999999999999
897,9.1,31.1,17.9,23.9,-0.23,2.35,2017-03-24 12:00:00,0.0,0.0,0.0,6.0,6.0,5.0,3.499999999999999
898,542.3,35.4,19.3,25.3,-2.21,0.3,2017-03-25 00:00:00,1.0,1.0,0.0,4.700000000000003,6.0,3.700000000000001,-17.0
899,542.3,35.4,19.3,25.3,-2.21,0.3,2017-03-25 12:00:00,1.0,1.0,1.0,4.700000000000003,6.0,3.700000000000001,-17.0
900,387.25,36.5,21.5,24.3,-2.31,-0.97,2017-03-26 00:00:00,1.0,0.0,0.0,1.6000000000000014,2.8000000000000007,3.0,0.10000000000000053
901,387.25,36.5,21.5,24.3,-2.31,-0.97,2017-03-26 12:00:00,1.0,0.0,0.0,1.6000000000000014,2.8000000000000007,3.0,0.10000000000000053
902,248.69,34.3,18.1,24.1,-1.22,2.15,2017-03-27 00:00:00,0.0,0.0,0.0,3.1999999999999993,6.0,2.0,1.0
903,248.69,34.3,18.1,24.1,-1.22,2.15,2017-03-27 12:00:00,1.0,0.0,0.0,3.1999999999999993,6.0,2.0,1.0
904,1333.59,36.3,20.6,23.3,-3.29,0.12,2017-03-28 00:00:00,0.0,0.0,0.0,3.200000000000003,2.700000000000001,1.8999999999999995,1.0999999999999996
905,1333.59,36.3,20.6,23.3,-3.29,0.12,2017-03-28 12:00:00,1.0,0.0,0.0,3.200000000000003,2.700000000000001,1.8999999999999995,1.0999999999999996
906,549.64,34.6,18.8,22.7,-1.57,1.87,2017-03-29 00:00:00,1.0,0.0,0.0,6.0,3.900000000000002,1.7999999999999998,4.0
907,549.64,34.6,18.8,22.7,-1.57,1.87,2017-03-29 12:00:00,0.0,0.0,0.0,6.0,3.900000000000002,1.7999999999999998,4.0
908,270.68,34.5,20.3,22.9,-1.14,0.42,2017-03-30 00:00:00,0.0,0.0,0.0,4.699999999999999,2.6000000000000014,3.3999999999999995,4.3999999999999995
909,270.68,34.5,20.3,22.9,-1.14,0.42,2017-03-30 12:00:00,1.0,1.0,0.0,4.699999999999999,2.6000000000000014,3.3999999999999995,4.3999999999999995
910,446.85,35.2,20.5,22.3,-1.5,0.32,2017-03-31 00:00:00,1.0,0.0,0.0,2.6000000000000014,1.799999999999999,2.7,-24.799999999999997
